STD_ID,   number,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),   ,Образование,Дата выдачи,Что именно закончил
151480,2088.0,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,4271.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182274,179.0,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,705.0,НВ,2005-08-01 00:00:00,Тюменский государственный нефтегазовый университет
185054,5030.0,М,СТ,,ДОГ,З,38.03.01,Экономика,10873.0,СР,2017-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  25, НОВГОРОД"
182435,3877.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,5514.0,СР,2014-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
152103,612.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,9668.0,СР,2012-06-23 00:00:00,"МОСШ N   2, ВАЛДАЙ"
176176,4532.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5736.0,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176168,4331.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5776.0,СР,2016-06-24 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
178303,4663.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5820.0,СР,2017-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178314,2242.0,М,СТ,,БП,Д,31.05.03,Стоматология,4587.0,СР,2014-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173673,4503.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,5871.0,СР,2017-07-01 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178325,5050.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5952.0,СР,2017-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178340,4428.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5803.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178228,4494.0,М,СТ,,БП,Д,38.03.02,Менеджмент,5670.0,СР,2017-07-01 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
184592,11089.0,М,ВЫП,2019-08-31,ДОГ,Д,15.04.05,Конструкторско-технологическое обеспечение машиностроительных производств,8431.0,СР,2013-06-21 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
68531,178.0,М,СТ,,ДОГ,З,08.03.01,Строительство,288.0,СП,1998-03-03 00:00:00,НОВГОРОДСКИЙ ГИДРОМЕЛИОРАТИВНЫЙ ТЕХНИКУМ
184587,11334.0,М,ВЫП,2020-01-31,ДОГ,З,08.04.01,Строительство,1338.0,СР,2011-06-25 00:00:00,"Гимназия ""ГАРМОНИЯ"""
184579,11338.0,М,ВЫП,2020-01-31,ДОГ,З,08.04.01,Строительство,2212.0,СР,2013-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
175855,3991.0,М,СТ,,БП,Д,35.03.01,Лесное дело,10669.0,СР,2017-06-29 00:00:00,"МОСШ N   2, ВАЛДАЙ"
175853,1890.0,М,СТ,,БП,Д,35.03.01,Лесное дело,9747.0,СР,2015-06-19 00:00:00,Чечулинская СОШ  НОВГОРОДСКИЙ р-н
184646,10146.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,8714.0,СР,2013-06-22 00:00:00,Борковская СОШ  НОВГОРОДСКИЙ р-н
184666,10138.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,8151.0,СР,2012-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
190680,1180.0,М,СТ,,БП,Д,11.04.01,Радиотехника,3054.0,СР,2014-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
173643,4093.0,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,5468.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
190669,6644.0,М,СТ,,БП,Д,11.04.04,Электроника и наноэлектроника,2894.0,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, БОРОВИЧИ"
190664,1161.0,М,СТ,,БП,Д,38.04.02,Менеджмент,9117.0,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   1, БОРОВИЧИ"
186502,5574.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,11016.0,СР,2018-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
173715,4580.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5896.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
176106,4905.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5917.0,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
178355,4506.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5676.0,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
178400,4310.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5723.0,СР,2017-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178389,4987.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5938.0,СР,2017-06-28 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
176120,4615.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5906.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
165276,3438.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5091.0,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178372,5028.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5949.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
92970,638.0,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,8115.0,СР,2012-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N 1 , ЧУДОВО ул Титова"
162043,3329.0,М,СТ,,БП,Д,11.03.01,Радиотехника,10431.0,СР,2016-06-29 00:00:00,"МСОШ N 1 с углубленным изучением, СТАРАЯ РУССА"
176593,4542.0,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,10807.0,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
164793,2267.0,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,4599.0,СП,2012-07-04 00:00:00,ТЕХНИКУМ ДРУГОЙ
170169,12801.0,М,ВЫП,2020-01-31,ДОГ,З,38.04.02,Менеджмент,,,,
200314,2248.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,4591.0,СР,2015-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200297,7940.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,7691.0,СР,2019-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200338,7977.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,7751.0,СР,2019-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
199184,7096.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,7212.0,СР,2019-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
97030,846.0,М,СТ,,ДОГ,З,42.03.02,Журналистика,2174.0,СР,2013-06-24 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
170260,10174.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,1430.0,СР,2011-06-20 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
170302,10166.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,,,,
170303,10154.0,Ж,ВЫП,2020-01-31,ДОГ,З,40.04.01,Юриспруденция,,,,
182117,14284.0,Ж,ВЫП,2019-06-30,БП,Д,42.04.02,Журналистика,2328.0,СР,2013-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
103008,13948.0,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,2471.0,СР,2013-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
100650,13949.0,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,2322.0,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
99120,13995.0,Ж,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,,,,
103013,13991.0,М,ВЫП,2019-08-31,ДОГ,Д,31.05.01,Лечебное дело,2628.0,СР,2013-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
100671,14058.0,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.01,Лечебное дело,2438.0,СР,2013-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
100674,14039.0,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.01,Лечебное дело,1794.0,СР,2013-06-20 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
97007,13964.0,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,321.0,НС,2006-06-15 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
97007,13964.0,М,ВЫП,2019-08-31,БП,Д,31.05.01,Лечебное дело,658.0,СР,2008-06-21 00:00:00,"Вечерняя школа № 1, г.НОВГОРОД"
97448,14014.0,Ж,ВЫП,2019-06-30,БП,Д,31.05.01,Лечебное дело,2550.0,СР,2013-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113132,13795.0,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,3612.0,СР,2014-06-20 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
122941,13800.0,Ж,ВЫП,2019-08-31,БП,Д,31.05.03,Стоматология,3567.0,СР,2014-07-12 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120730,13787.0,М,ВЫП,2019-08-31,ДОГ,Д,31.05.03,Стоматология,3451.0,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120721,13831.0,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,3263.0,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
120728,13827.0,Ж,ВЫП,2019-06-30,ДОГ,Д,31.05.03,Стоматология,3334.0,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117163,12603.0,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,3268.0,СР,2014-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117162,12604.0,Ж,ВЫП,2019-08-31,БП,Д,33.05.01,Фармация,3335.0,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113166,1347.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,9313.0,СР,2014-06-27 00:00:00,"МОУ СОШ , Пола ПАРФИНСКИЙ р-н"
114385,1483.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3757.0,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117208,1488.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3538.0,СР,2013-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
113151,1088.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,8996.0,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
118613,13190.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,8943.0,СР,2009-06-20 00:00:00,"МСОШ (полная) , ПОДДОРЬЕ"
141782,12838.0,М,ВЫП,2019-08-31,БП,Д,38.03.02,Менеджмент,10075.0,СР,2015-06-26 00:00:00,"МСОШ N 5 с углубл. изучением химии и биологии, СТАРАЯ РУССА"
151158,14323.0,Ж,ВЫП,2019-08-31,ДОГ,Д,45.03.02,Лингвистика,3986.0,СР,2015-06-23 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
142820,14312.0,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,9998.0,СР,2015-06-20 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
142266,14321.0,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,4005.0,СР,2015-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
142265,14322.0,Ж,ВЫП,2019-08-31,БП,Д,45.03.02,Лингвистика,4039.0,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
141794,12305.0,Ж,ВЫП,2019-08-31,БП,Д,21.03.02,Землеустройство и кадастры,3985.0,СР,2015-06-26 00:00:00,Подберезская СОШ  НОВГОРОДСКИЙ р-н
141751,12989.0,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,4102.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
141755,12990.0,Ж,ВЫП,2019-08-31,БП,Д,38.03.03,Управление персоналом,3969.0,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
141922,12482.0,Ж,ВЫП,2019-08-31,БП,Д,05.03.06,Экология и природопользование,3634.0,СР,2015-06-20 00:00:00,"МОУ СОШ N   6, ПЕСТОВО"
142751,12479.0,Ж,ВЫП,2019-08-31,БП,Д,05.03.06,Экология и природопользование,9997.0,СР,2015-06-19 00:00:00,"СРЕДНЯЯ ШКОЛА N   1, БОРОВИЧИ"
141904,12468.0,М,ВЫП,2019-08-31,БП,Д,06.03.01,Биология,4111.0,СР,2015-06-26 00:00:00,"МСОШ  Медведь ,ШИМСКИЙ р-н"
141883,12293.0,М,ВЫП,2019-08-31,БП,Д,35.03.06,Агроинженерия,4491.0,СР,2015-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
151253,13090.0,М,ВЫП,2019-08-31,ДОГ,Д,38.03.01,Экономика,9802.0,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
151260,13089.0,Ж,ВЫП,2019-08-31,ДОГ,Д,38.03.01,Экономика,4015.0,СР,2015-06-26 00:00:00,"МСОШ N 1, ОКУЛОВКА"
142320,1844.0,Ж,СТ,,БП,Д,33.05.01,Фармация,9685.0,СР,2015-06-26 00:00:00,"МОУ СОШ (полная), ХОЛМ"
141822,11997.0,М,ВЫП,2019-08-31,БП,Д,11.03.01,Радиотехника,9575.0,СР,2015-06-24 00:00:00,"МСОШ , ШИМСК"
151353,2014.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,4312.0,СР,2015-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142168,1888.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,4202.0,СР,2015-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142174,2250.0,М,СТ,,БП,Д,31.05.03,Стоматология,9955.0,СП,2015-06-25 00:00:00,САНКТ-ПЕТЕРБУРГСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ
151373,1813.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,4115.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142171,2230.0,М,СТ,,БП,Д,31.05.03,Стоматология,4439.0,СР,2015-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
138930,2012.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4310.0,СП,2015-06-29 00:00:00,ТЕХНИКУМ ДРУГОЙ
140029,1905.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4088.0,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
140052,1668.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3953.0,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
140061,1734.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,9586.0,СР,2015-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА , ЛЮБЫТИНО"
142205,1807.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,3926.0,СР,2015-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
142190,1715.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,9573.0,СР,2015-06-26 00:00:00,"МСОШ N 5 с углубл. изучением химии и биологии, СТАРАЯ РУССА"
140051,857.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,8353.0,СР,2013-06-24 00:00:00,"МОУ СОШ N   1, СОЛЬЦЫ с филиалом в Куклино"
152100,2179.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4361.0,СР,2015-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151447,2232.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,4580.0,СР,2015-06-16 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117240,14338.0,Ж,ВЫП,2019-08-31,ДОГ,Д,45.03.02,Лингвистика,9123.0,СР,2014-06-18 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
118621,13141.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,8177.0,СР,2012-06-27 00:00:00,"Вечерняя школа № 1, г.НОВГОРОД"
118621,13141.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,9216.0,СП,2014-06-26 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
162057,3541.0,Ж,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,5177.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161008,3405.0,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,10445.0,СР,2016-06-23 00:00:00,"МОСШ N   2, ВАЛДАЙ"
162965,3366.0,Ж,СТ,,БП,Д,05.03.06,Экология и природопользование,5230.0,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161018,6985.0,М,СТ,,БП,Д,35.03.06,Агроинженерия,10182.0,СР,2016-06-23 00:00:00,Чечулинская СОШ  НОВГОРОДСКИЙ р-н
161005,3383.0,М,СТ,,БП,Д,11.03.01,Радиотехника,10440.0,СР,2016-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
162155,3261.0,М,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,10309.0,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   7, БОРОВИЧИ"
164701,2539.0,М,СТ,,ДОГ,Д,45.03.02,Лингвистика,10205.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N 4 , ЧУДОВО Малый пер."
164703,3221.0,Ж,СТ,,ДОГ,Д,45.03.02,Лингвистика,4917.0,СР,2016-06-24 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
164704,3517.0,Ж,СТ,,ДОГ,Д,45.03.02,Лингвистика,5169.0,СР,2016-06-24 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
162426,3089.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5031.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162935,2910.0,Ж,СТ,,БП,Д,36.03.02,Зоотехния,4741.0,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
163247,6892.0,М,СТ,,БП,З,35.03.06,Агроинженерия,830.0,СР,,"МСОШ  Уторгош ,ШИМСКИЙ р-н"
163247,6892.0,М,СТ,,БП,З,35.03.06,Агроинженерия,10361.0,СП,2013-06-27 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
170127,606.0,М,СТ,,ДОГ,З,35.03.06,Агроинженерия,1424.0,ОО,2012-06-20 00:00:00,МОСШ п. Волот
170127,606.0,М,СТ,,ДОГ,З,35.03.06,Агроинженерия,10121.0,СП,2016-06-28 00:00:00,Политехнический колледж НовГУ
170353,3411.0,М,СТ,,ДОГ,З,08.03.01,Строительство,5074.0,СП,1999-06-28 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
164729,2506.0,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,10046.0,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  22, НОВГОРОД"
162450,2545.0,Ж,СТ,,БП,Д,42.03.02,Журналистика,4681.0,СР,2016-06-24 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
164739,3418.0,Ж,СТ,,ДОГ,Д,42.03.02,Журналистика,5243.0,СР,2015-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162909,2811.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,4862.0,СР,2016-06-24 00:00:00,"Гимназия ""ГАРМОНИЯ"""
161985,3635.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,10572.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
160995,2380.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,10089.0,СР,2014-06-20 00:00:00,МСОШ МОШЕНСКОЕ
164606,3395.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,5022.0,СР,2016-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161079,3323.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4992.0,СР,2016-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162384,3477.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5108.0,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
165273,3018.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4814.0,СП,2016-06-30 00:00:00,Санкт-Петербургский государственный университет
161076,3326.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5219.0,СР,2016-06-26 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
162397,2949.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4796.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
161970,2552.0,Ж,СТ,,БП,Д,38.03.01,Экономика,4541.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
164838,3203.0,Ж,СТ,,БП,Д,33.05.01,Фармация,4912.0,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162350,1335.0,Ж,СТ,,БП,Д,33.05.01,Фармация,9305.0,СР,2014-06-20 00:00:00,"МСОШ (полная) N 4, МАЛАЯ ВИШЕРА"
162354,3114.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,10287.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
164872,2888.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,4734.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161047,3302.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,4984.0,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
164878,3557.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,5321.0,СР,2016-06-27 00:00:00,"ГИМНАЗИЯ, БОРОВИЧИ"
162358,3473.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,5106.0,СР,2016-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
163030,3555.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,5183.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
